"Addon Id","Name","Invoice Name","Type","Pricing Model","Charge Type","Price","Period","Period Unit","Unit","Status","Archived At","Description","Currency","SKU","Accounting Code","Accounting Category1","Accounting Category2","Accounting Category3","Accounting Category4","Taxable","Price in Decimal"
"ai_search_84189_recurring_EUR","ai_search_84189_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84201_recurring_RON","ai_search_84201_recurring_RON","AI Search: 3000 keywords tracked, add. resources: 2000 keywords","On Off","Flat Fee","Recurring","484.00","1","Month","","Active","","AI Search: 3000 keywords tracked, add. resources: 2000 keywords","RON","","","","","","","true",""
"ai_search_84129_recurring_EUR","ai_search_84129_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84213_recurring_EUR","ai_search_84213_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84116_recurring_EUR","ai_search_84116_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84212_recurring_EUR","ai_search_84212_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84220_recurring_EUR","ai_search_84220_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84222_recurring_EUR","ai_search_84222_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84219_recurring_EUR","ai_search_84219_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84235_recurring_EUR","ai_search_84235_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84237_recurring_EUR","ai_search_84237_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84238_recurring_EUR","ai_search_84238_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84241_recurring_EUR","ai_search_84241_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84248_recurring_EUR","ai_search_84248_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"content_writer_77296_recurring_EUR","content_writer_77296_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"ai_search_84249_recurring_EUR","ai_search_84249_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84250_recurring_EUR","ai_search_84250_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84251_recurring_EUR","ai_search_84251_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84252_recurring_EUR","ai_search_84252_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84253_recurring_EUR","ai_search_84253_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84254_recurring_EUR","ai_search_84254_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84256_recurring_EUR","ai_search_84256_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84259_recurring_EUR","ai_search_84259_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84260_recurring_RON","ai_search_84260_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_84261_recurring_RON","ai_search_84261_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_84162_recurring_EUR","ai_search_84162_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84262_recurring_RON","ai_search_84262_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_84263_recurring_RON","ai_search_84263_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_84266_recurring_EUR","ai_search_84266_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84267_recurring_EUR","ai_search_84267_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84269_recurring_EUR","ai_search_84269_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84270_recurring_EUR","ai_search_84270_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84272_recurring_EUR","ai_search_84272_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84273_recurring_EUR","ai_search_84273_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84277_recurring_EUR","ai_search_84277_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84276_recurring_EUR","ai_search_84276_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84278_recurring_EUR","ai_search_84278_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84279_recurring_EUR","ai_search_84279_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84274_recurring_EUR","ai_search_84274_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84282_recurring_RON","ai_search_84282_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_84284_recurring_EUR","ai_search_84284_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84283_recurring_EUR","ai_search_84283_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84285_recurring_EUR","ai_search_84285_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84286_recurring_RON","ai_search_84286_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_84295_recurring_EUR","ai_search_84295_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84296_recurring_EUR","ai_search_84296_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84297_recurring_EUR","ai_search_84297_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84300_recurring_RON","ai_search_84300_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_84301_recurring_EUR","ai_search_84301_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84302_recurring_EUR","ai_search_84302_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84304_recurring_EUR","ai_search_84304_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84305_recurring_EUR","ai_search_84305_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84299_recurring_EUR","ai_search_84299_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84309_recurring_EUR","ai_search_84309_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84310_recurring_EUR","ai_search_84310_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84313_recurring_EUR","ai_search_84313_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84317_recurring_EUR","ai_search_84317_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84318_recurring_EUR","ai_search_84318_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84316_recurring_EUR","ai_search_84316_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84324_recurring_EUR","ai_search_84324_recurring_EUR","AI Search: 2000 keywords tracked","On Off","Flat Fee","Recurring","38.00","1","Month","","Active","","AI Search: 2000 keywords tracked","EUR","","","","","","","true",""
